collection_geoloc,collect_from,delivery_geoloc,deliver_by,job_id,list_of_vehicle_type,nb_of_vehicle,nb_of_items_on_job,no_of_Artics,load_Size,no_of_vehicles_notArtic,abilities
"-2.084740199999942,57.1138775",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010887,Artic # Artic,2,6,2,0.333333333,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.084740199999942,57.1138775",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010887,Artic # Artic,2,6,2,0.333333333,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.084740199999942,57.1138775",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010887,Artic # Artic,2,6,2,0.333333333,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.1595992000000024,57.0679029",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011088,Artic # Artic,2,6,2,0.333333333,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1595992000000024,57.0679029",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011088,Artic # Artic,2,6,2,0.333333333,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1595992000000024,57.0679029",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011088,Artic # Artic,2,6,2,0.333333333,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1595992000000024,57.0679029",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011088,Artic # Artic,2,6,2,0.333333333,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1595992000000024,57.0679029",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011088,Artic # Artic,2,6,2,0.333333333,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.1595992000000024,57.0679029",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011088,Artic # Artic,2,6,2,0.333333333,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-1.7829501628875732,57.50913821679245",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0809006690979004,57.14480238877845",Mon Nov 14 2016 10:00:00 GMT+0000 (GMT),1011218,Artic,1,2,1,0.5,0,
"-1.7829501628875732,57.50913821679245",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0809006690979004,57.14480238877845",Mon Nov 14 2016 10:00:00 GMT+0000 (GMT),1011218,Artic,1,2,1,0.5,0,
"-2.1970536999999695,57.2131249",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1011203,Artic,1,1,1,1,0,
"-2.3398299000000407,57.2220655",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011081,Artic,1,1,1,1,0,COR # MISC # GAS # SOL # OX # LIQ # INF
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.087892399999987,57.12535159999999",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 17:00:00 GMT+0000 (GMT),1011086,Artic # Artic,2,14,2,0.142857143,0,
"-2.0731015999999727,57.1170406",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0774459838867188,57.13810229016563",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1011199,Artic,1,1,1,1,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
"-2.4174960000000283,57.1141564",Mon Nov 14 2016 09:00:00 GMT+0000 (GMT),"-2.0829927921295166,57.14157764477307",Mon Nov 14 2016 19:00:00 GMT+0000 (GMT),1010884,Artic # Artic # Artic # Artic # Artic # Artic # Artic # Artic,8,20,8,0.4,0,
